2026-05-16 01:10:01 [INFO    ] yt_downloader: ============================================================
2026-05-16 01:10:01 [INFO    ] yt_downloader: YouTube Automation Workflow Started
2026-05-16 01:10:01 [INFO    ] yt_downloader: Reference image: C:\Users\mohit\Pictures\MEmu Photo\IMG_20260515_231534_845.jpg
2026-05-16 01:10:01 [INFO    ] yt_downloader: Browser mode: HEADED (debugging)
2026-05-16 01:10:01 [INFO    ] yt_downloader: ============================================================
2026-05-16 01:10:01 [INFO    ] yt_downloader: [1/4] Extracting video names from image OCR...
2026-05-16 01:10:23 [INFO    ] yt_downloader: Found 263 potential video titles to search:
2026-05-16 01:13:53 [INFO    ] yt_downloader:   -> Found URL: https://www.youtube.com/watch?v=pFvWwFua6mw&pp=ygUuVXNkIENyZWF0aW5nIGEgV2VhdGhlciBBcHAgVXNpbmcgSFRNTCwgQ1NTIGFuZA%3D%3D
2026-05-16 01:13:53 [INFO    ] yt_downloader: Processing (13/263): 'JavaScript'
2026-05-16 01:13:59 [ERROR   ] yt_downloader:   -> Failed to search YouTube for 'JavaScript': Target page, context or browser has been closed
2026-05-16 01:13:59 [INFO    ] yt_downloader: Processing (14/263): 'CodeWithHarry'
2026-05-16 01:14:23 [INFO    ] yt_downloader:   -> Found URL: https://www.youtube.com/watch?v=UrsmFxEIp5k&pp=ygUNQ29kZVdpdGhIYXJyeQ%3D%3D
2026-05-16 01:14:23 [INFO    ] yt_downloader: Processing (15/263): '784K views 3 years ago'
2026-05-16 01:14:45 [INFO    ] yt_downloader:   -> Found URL: https://www.youtube.com/watch?v=g8QUh-RSlRg
2026-05-16 01:14:45 [INFO    ] yt_downloader: Processing (16/263): 'CREA - a 0 4'
2026-05-16 01:15:10 [INFO    ] yt_downloader:   -> Found URL: https://www.youtube.com/watch?v=PBZn5mX8K9E&pp=ygUMQ1JFQSAtIGEgMCA0
2026-05-16 01:15:10 [INFO    ] yt_downloader: Processing (17/263): 'WEATHER A 43 24'
2026-05-16 01:15:22 [INFO    ] yt_downloader:   -> Found URL: https://www.youtube.com/watch?v=wRQrxpQVhUA&pp=ygUPV0VBVEhFUiBBIDQzIDI0
2026-05-16 01:15:22 [INFO    ] yt_downloader: Processing (18/263): 'Unlimited FREE Claude Code Alternative Open'
2026-05-16 01:15:36 [INFO    ] yt_downloader:   -> Found URL: https://www.youtube.com/watch?v=B7wYBmpVsEg&pp=ygUrVW5saW1pdGVkIEZSRUUgQ2xhdWRlIENvZGUgQWx0ZXJuYXRpdmUgT3Blbg%3D%3D
2026-05-16 01:15:36 [INFO    ] yt_downloader: Processing (19/263): 'Source No GPU'
2026-05-16 01:15:56 [INFO    ] yt_downloader:   -> Found URL: https://www.youtube.com/watch?v=ckWULAbePmo&pp=ygUNU291cmNlIE5vIEdQVdIHCQkECwGHKiGM7w%3D%3D
2026-05-16 01:15:56 [INFO    ] yt_downloader: Processing (20/263): 'Compile Future'
2026-05-16 01:16:26 [INFO    ] yt_downloader:   -> Found URL: https://www.youtube.com/watch?v=gv9L-bAmxMs&pp=ygUOQ29tcGlsZSBGdXR1cmU%3D
2026-05-16 01:16:26 [INFO    ] yt_downloader: Processing (21/263): '10K views 2 weeks ago'
2026-05-16 01:16:47 [INFO    ] yt_downloader:   -> Found URL: https://www.youtube.com/watch?v=lTU52EQS4kM&pp=ygUVMTBLIHZpZXdzIDIgd2Vla3MgYWdv
2026-05-16 01:16:47 [INFO    ] yt_downloader: Processing (22/263): 'CLAUOE Local sfodel'
2026-05-16 01:17:17 [INFO    ] yt_downloader:   -> Found URL: https://www.youtube.com/watch?v=9cFBVhEqKkE&pp=ygUTQ0xBVU9FIExvY2FsIHNmb2RlbA%3D%3D
2026-05-16 01:17:17 [INFO    ] yt_downloader: Processing (23/263): 'CODE FREE'
2026-05-16 01:17:33 [INFO    ] yt_downloader:   -> Found URL: https://www.youtube.com/watch?v=0Z6nB0qb8Us&pp=ygUJQ09ERSBGUkVF
2026-05-16 01:17:33 [INFO    ] yt_downloader: Processing (24/263): 'ALTERNA 13 20'
2026-05-16 01:17:54 [INFO    ] yt_downloader:   -> Found URL: https://www.youtube.com/watch?v=J6VLM9p_alg&pp=ygUNQUxURVJOQSAxMyAyMA%3D%3D
2026-05-16 01:17:54 [INFO    ] yt_downloader: Processing (25/263): 'Get UNLIMITED Cursor Al for FREE 100 Working'
2026-05-16 01:18:07 [INFO    ] yt_downloader:   -> Found URL: https://www.youtube.com/watch?v=OFDle2QAGfg&pp=ygUsR2V0IFVOTElNSVRFRCBDdXJzb3IgQWwgZm9yIEZSRUUgMTAwIFdvcmtpbmc%3D
2026-05-16 01:18:07 [INFO    ] yt_downloader: Processing (26/263): 'FREE Bypass - NEW 2025 Method'
2026-05-16 01:18:20 [INFO    ] yt_downloader:   -> Found URL: https://www.youtube.com/watch?v=vK4DnqJeRNI&pp=ygUdRlJFRSBCeXBhc3MgLSBORVcgMjAyNSBNZXRob2Q%3D
2026-05-16 01:18:20 [INFO    ] yt_downloader: Processing (27/263): 'Code Director'
2026-05-16 01:18:40 [INFO    ] yt_downloader:   -> Found URL: https://www.youtube.com/watch?v=OFDle2QAGfg&pp=ygUNQ29kZSBEaXJlY3RvctIHCQkECwGHKiGM7w%3D%3D
2026-05-16 01:18:40 [INFO    ] yt_downloader: Processing (28/263): 'TRIALS'
2026-05-16 01:18:53 [INFO    ] yt_downloader:   -> Found URL: https://www.youtube.com/watch?v=qVOZbi32hCc&pp=ygUGVFJJQUxT
2026-05-16 01:18:53 [INFO    ] yt_downloader: Processing (29/263): '148K views 8 months ago'
2026-05-16 01:19:06 [INFO    ] yt_downloader:   -> Found URL: https://www.youtube.com/watch?v=dxXo5PYS9_k&pp=ygUXMTQ4SyB2aWV3cyA4IG1vbnRocyBhZ28%3D
2026-05-16 01:19:06 [INFO    ] yt_downloader: Processing (30/263): 'get 7 421'
2026-05-16 01:19:20 [INFO    ] yt_downloader:   -> Found URL: https://www.youtube.com/watch?v=igDhrPdsY60&pp=ygUJZ2V0IDcgNDIx
2026-05-16 01:19:20 [INFO    ] yt_downloader: Processing (31/263): 'HOW TO MOD ANY APP How to MOD Any Android App in 2026 No Root'
2026-05-16 01:19:34 [INFO    ] yt_downloader:   -> Found URL: https://www.youtube.com/watch?v=eqtaEZtEAiI&pp=ygU9SE9XIFRPIE1PRCBBTlkgQVBQIEhvdyB0byBNT0QgQW55IEFuZHJvaWQgQXBwIGluIDIwMjYgTm8gUm9vdNIHCQkECwGHKiGM7w%3D%3D
2026-05-16 01:19:34 [INFO    ] yt_downloader: Processing (32/263): 'UNLOCK PREMIUM'
2026-05-16 01:19:47 [INFO    ] yt_downloader:   -> Found URL: https://www.youtube.com/watch?v=TMQEiL2bc64&pp=ygUOVU5MT0NLIFBSRU1JVU0%3D
2026-05-16 01:19:47 [INFO    ] yt_downloader: Processing (33/263): 'MT Manager Antisplit Tutorial'
2026-05-16 01:20:01 [INFO    ] yt_downloader:   -> Found URL: https://www.youtube.com/watch?v=_L6wmpu98HM&pp=ygUdTVQgTWFuYWdlciBBbnRpc3BsaXQgVHV0b3JpYWw%3D
2026-05-16 01:20:01 [INFO    ] yt_downloader: Processing (34/263): 'T-BOY TECH ZONE'
2026-05-16 01:20:12 [INFO    ] yt_downloader:   -> Found URL: https://www.youtube.com/watch?v=jI9NAPk3fXQ&pp=ygUPVC1CT1kgVEVDSCBaT05F
2026-05-16 01:20:12 [INFO    ] yt_downloader: Processing (35/263): '12K views 4 weeks ago'
2026-05-16 01:20:25 [INFO    ] yt_downloader:   -> Found URL: https://www.youtube.com/watch?v=106P6GMQqOI&pp=ygUVMTJLIHZpZXdzIDQgd2Vla3MgYWdv0gcJCQQLAYcqIYzv
2026-05-16 01:20:25 [INFO    ] yt_downloader: Processing (36/263): 'wees How to Create Your Own Al Assistant Like Iron'
2026-05-16 01:20:42 [INFO    ] yt_downloader:   -> Found URL: https://www.youtube.com/watch?v=Tpq4gi1_Nm8&pp=ygUyd2VlcyBIb3cgdG8gQ3JlYXRlIFlvdXIgT3duIEFsIEFzc2lzdGFudCBMaWtlIElyb24%3D
2026-05-16 01:20:42 [INFO    ] yt_downloader: Processing (37/263): 'Man's JARVIS No Code'
2026-05-16 01:20:59 [INFO    ] yt_downloader:   -> Found URL: https://www.youtube.com/watch?v=Tpq4gi1_Nm8&pp=ygUUTWFuJ3MgSkFSVklTIE5vIENvZGU%3D
2026-05-16 01:20:59 [INFO    ] yt_downloader: Processing (38/263): 'Make First Million - Badar Munir'
2026-05-16 01:21:16 [INFO    ] yt_downloader:   -> Found URL: https://www.youtube.com/watch?v=-B_KbFqDMV4&pp=ygUgTWFrZSBGaXJzdCBNaWxsaW9uIC0gQmFkYXIgTXVuaXI%3D
2026-05-16 01:21:16 [INFO    ] yt_downloader: Processing (39/263): '270K views 10 months ago'
2026-05-16 01:21:29 [INFO    ] yt_downloader:   -> Found URL: https://www.youtube.com/watch?v=BYdGhjGqD0o&pp=ygUYMjcwSyB2aWV3cyAxMCBtb250aHMgYWdv
2026-05-16 01:21:29 [INFO    ] yt_downloader: Processing (40/263): 'REAL LIFE 32 26'
2026-05-16 01:21:40 [INFO    ] yt_downloader:   -> Found URL: https://www.youtube.com/watch?v=P1-QW-x34d4&pp=ygUPUkVBTCBMSUZFIDMyIDI2
2026-05-16 01:21:40 [INFO    ] yt_downloader: Processing (41/263): 'How to Get FREE VPS with 380GB RAM 24 7'
2026-05-16 01:21:54 [INFO    ] yt_downloader:   -> Found URL: https://www.youtube.com/watch?v=wlJLbSmWFR4&pp=ygUnSG93IHRvIEdldCBGUkVFIFZQUyB3aXRoIDM4MEdCIFJBTSAyNCA3
2026-05-16 01:21:54 [INFO    ] yt_downloader: Processing (42/263): 'FREE VPS 2026 Working Method'
2026-05-16 01:22:07 [INFO    ] yt_downloader:   -> Found URL: https://www.youtube.com/watch?v=4dtqJZ4N1UY&pp=ygUcRlJFRSBWUFMgMjAyNiBXb3JraW5nIE1ldGhvZA%3D%3D
2026-05-16 01:22:07 [INFO    ] yt_downloader: Processing (43/263): 'a Tigx'
2026-05-16 01:22:19 [INFO    ] yt_downloader:   -> Found URL: https://www.youtube.com/watch?v=Quf0q3ABb7I&pp=ygUGYSBUaWd4
2026-05-16 01:22:19 [INFO    ] yt_downloader: Processing (44/263): '380GB RAM 20 16'
2026-05-16 01:22:36 [INFO    ] yt_downloader:   -> Found URL: https://www.youtube.com/watch?v=ZvBrL1PvpqY&pp=ygUPMzgwR0IgUkFNIDIwIDE2
2026-05-16 01:22:36 [INFO    ] yt_downloader: Processing (45/263): '3 4K views 3 weeks ago'
